text,startpos,endpos,frequency,passage_type
" Hierauf aber, unter zweideutigen Blicken auf den Kämmerer, dessen Willfährigkeit er in diesem Falle mißtraute, antwortete der Kurfürst nicht: starr, mit unruhig klopfendem Herzen lag er da, und sah auf die Spitze des Schnupftuchs nieder, das er gedankenvoll zwischen den Händen hielt; und bat ihn plötzlich, den Jagdjunker vom Stein, einen jungen, rüstigen und gewandten Herrn, dessen er sich öfter schon zu geheimen Geschäften bedient hatte, unter dem Vorwand, daß er ein anderweitiges Geschäft mit ihm abzumachen habe, ins Zimmer zu rufen. Den Jagdjunker, nachdem er ihm die Sache auseinandergelegt, und von der Wichtigkeit des Zettels, in dessen Besitz der Kohlhaas war, unterrichtet hatte, fragte er, ob er sich ein ewiges Recht auf seine Freundschaft erwerben, und ihm den Zettel, noch ehe derselbe Berlin erreicht, verschaffen wolle? und da der Junker, sobald er das Verhältnis nur, sonderbar wie es war, einigermaßen überschaute, versicherte, daß er ihm mit allen seinen Kräften zu Diensten stehe: so trug ihm der Kurfürst auf, dem Kohlhaas nachzureiten, und ihm, da demselben mit Geld wahrscheinlich nicht beizukommen sei, in einer mit Klugheit angeordneten Unterredung, ",177972,179152,0.0,not_cited
Freiheit und Leben dafür,179152,179176,1.0,cited
" anzubieten, ja ihm, wenn er darauf bestehe, unmittelbar, obschon mit Vorsicht, zur Flucht aus den Händen der brandenburgischen Reuter, die ihn transportierten, mit Pferden, Leuten und Geld an die Hand zu gehen. Der Jagdjunker, nachdem er sich ein Blatt ",179176,179430,0.0,not_cited
von der Hand des Kurfürsten,179430,179457,1.0,cited
" zur Beglaubigung ausgebeten, brach auch sogleich mit einigen Knechten auf, und hatte, da er den Odem der Pferde nicht sparte, das Glück, den Kohlhaas auf einem Grenzdorf zu treffen, wo derselbe mit dem Ritter von Malzahn und seinen fünf Kindern ein Mittagsmahl, das im Freien vor der Tür eines Hauses angerichtet war, zu sich nahm. Der Ritter von Malzahn, dem der Junker sich als einen Fremden, der bei seiner Durchreise den seltsamen Mann, den er mit sich führe, in Augenschein zu nehmen wünsche, vorstellte, nötigte ihn sogleich auf zuvorkommende Art, indem er ihn mit dem Kohlhaas bekannt machte, an der Tafel nieder; und da der Ritter in Geschäften der Abreise ab-und zuging, die Reuter aber an einem, auf des Hauses anderer Seite befindlichen Tisch, ihre Mahlzeit hielten: so traf sich die Gelegenheit bald, wo der Junker dem Roßhändler eröffnen konnte, wer er sei, und in welchen besonderen Aufträgen er zu ihm komme. Der Roßhändler, der bereits Rang und Namen dessen, der beim Anblick der in Rede stehenden Kapsel, in der Meierei zu Dahme in Ohnmacht gefallen war, kannte, und der zur Krönung des Taumels, in welchen ihn diese Entdeckung versetzt hatte, nichts bedurfte, als ",179457,180640,0.0,not_cited
Einsicht in die Geheimnisse des Zettels,180640,180679,2.0,cited
", den er, ",180679,180689,0.0,not_cited
um mancherlei Gründe willen,180689,180716,1.0,cited
", entschlossen war, aus bloßer Neugierde nicht zu eröffnen: ",180716,180776,0.0,not_cited
"der Roßhändler sagte, eingedenk der unedelmütigen und unfürstlichen Behandlung, die er in Dresden, bei seiner gänzlichen Bereitwilligkeit, alle nur möglichen Opfer zu bringen, hatte erfahren müssen: »daß er den Zettel behalten wolle.« Auf die Frage des Jagdjunkers: was ihn zu dieser sonderbaren Weigerung, da man ihm doch nichts Minderes, als Freiheit und Leben dafür anbiete, veranlasse? antwortete Kohlhaas: »Edler Herr! Wenn Euer Landesherr käme, und spräche, ich will mich, mit dem ganzen Troß derer, die mir das Zepter führen helfen, vernichten – vernichten, versteht Ihr, welches allerdings der größeste Wunsch ist, den meine Seele hegt: so würde ich ihm doch den Zettel noch, der ihm mehr wert ist, als das Dasein, verweigern und sprechen: du kannst mich auf das Schafott bringen, ich aber kann dir weh tun, und ich will's!« Und damit, im Antlitz den Tod, rief er einen Reuter herbei, unter der Aufforderung, ein gutes Stück Essen, das in der Schüssel übriggeblieben war, zu sich zu nehmen; und für den ganzen Rest der Stunde, die er im Flecken zubrachte, für den Junker, der an der Tafel saß, wie nicht vorhanden, wandte er sich erst wieder, als er den Wagen bestieg, mit einem Blick, der ihn abschiedlich grüßte, zu ihm zurück.",180776,182013,4.0,cited
 – ,182013,182016,0.0,not_cited
"Der Zustand des Kurfürsten, als er diese Nachricht bekam, verschlimmerte sich in dem Grade, daß der Arzt, während drei verhängnisvoller Tage, seines Lebens wegen, das zu gleicher Zeit, von so vielen Seiten angegriffen ward, in der größesten Besorgnis war. Gleichwohl stellte er sich, durch die Kraft seiner natürlichen Gesundheit, nach dem Krankenlager einiger peinlich zugebrachten Wochen wieder her;",182016,182417,1.0,cited
" dergestalt wenigstens, daß man ihn in einen Wagen bringen, und mit Kissen und Decken wohl versehen, nach Dresden zu seinen Regierungsgeschäften wieder zurückführen konnte. Sobald er in dieser Stadt angekommen war, ließ er den ",182417,182644,0.0,not_cited
"Prinzen Christiern von Meißen rufen, und",182644,182684,1.0,cited
" fragte denselben: wie es mit der Abfertigung des Gerichtsrats Eibenmayer stünde, den man, als Anwalt in der Sache des Kohlhaas, nach Wien zu schicken gesonnen gewesen wäre, um kaiserlicher Majestät daselbst die Beschwerde wegen gebrochenen, kaiserlichen Landfriedens, vorzulegen? Der Prinz antwortete ihm: daß derselbe, dem, bei seiner Abreise nach Dahme hinterlassenen Befehl gemäß, gleich nach Ankunft des Rechtsgelehrten Zäuner, den ",182684,183121,0.0,not_cited
der Kurfürst von Brandenburg als,183121,183153,2.0,cited
" Anwalt nach Dresden geschickt hätte, um die Klage desselben, gegen den Junker ",183153,183232,0.0,not_cited
"Wenzel von Tronka, der",183232,183254,1.0,cited
" Rappen wegen, vor Gericht zu bringen, nach Wien abgegangen wäre. Der Kurfürst, indem er errötend an seinen Arbeitstisch trat, wunderte sich über diese Eilfertigkeit, indem er seines Wissens erklärt hätte, die definitive Abreise des Eibenmayer, wegen ",183254,183505,0.0,not_cited
vorher notwendiger Rücksprache mit dem,183505,183543,1.0,cited
" Doktor Luther, der dem Kohlhaas die Amnestie ausgewirkt, einem näheren und bestimmteren Befehl vorbehalten zu wollen. Dabei warf er einige Briefschaften und Akten, die auf dem Tisch lagen, mit dem Ausdruck zurückgehaltenen Unwillens, übereinander. Der Prinz, nach einer Pause, in welcher er ihn mit großen Augen ansah, versetzte, daß es ihm leid täte, wenn er seine Zufriedenheit in dieser Sache verfehlt habe; inzwischen könne er ihm den Beschluß des Staatsrats vorzeigen, worin ihm ",183543,184028,0.0,not_cited
"die Abschickung des Rechtsanwalts, zu dem besagten Zeitpunkt, zur Pflicht gemacht",184028,184109,1.0,cited
" worden wäre. Er setzte hinzu, daß im Staatsrat von einer Rücksprache mit dem Doktor Luther, auf keine Weise die Rede gewesen wäre; daß es früherhin vielleicht zweckmäßig gewesen sein möchte, diesen geistlichen Herrn, wegen der Verwendung, die er dem Kohlhaas angedeihen lassen, zu berücksichtigen, nicht aber jetzt mehr, nachdem man demselben die Amnestie ",184109,184466,0.0,not_cited
vor den Augen der ganzen Welt gebrochen,184466,184505,1.0,cited
", ihn arretiert, und zur Verurteilung und Hinrichtung an die brandenburgischen Gerichte ausgeliefert hätte. Der Kurfürst sagte: ",184505,184633,0.0,not_cited
"das Versehen, den Eibenmayer abgeschickt zu haben, wäre auch in der Tat nicht",184633,184710,1.0,cited
" groß; inzwischen wünsche er, ",184710,184740,0.0,not_cited
"daß derselbe vorläufig, bis auf weiteren Befehl, in seiner Eigenschaft als Ankläger zu Wien nicht",184740,184837,1.0,cited
" aufträte, und bat den Prinzen, deshalb das Erforderliche unverzüglich durch einen Expressen, an ihn zu erlassen. Der Prinz antwortete: daß ",184837,184977,0.0,not_cited
dieser Befehl leider um einen Tag zu spät käme,184977,185023,1.3333333333333333,cited
", indem der Eibenmayer bereits nach einem Berichte, der eben heute eingelaufen, in seiner Qualität als Anwalt aufgetreten, und mit Einreichung der Klage bei der Wiener Staatskanzlei vorgegangen wäre. Er setzte auf die betroffene Frage des Kurfürsten: wie dies überall in so kurzer Zeit möglich sei? hinzu: daß bereits, seit der Abreise dieses Mannes drei Wochen verstrichen wären, und daß die Instruktion, die er erhalten, ihm eine ungesäumte Abmachung dieses Geschäfts, gleich nach seiner Ankunft in Wien zur Pflicht gemacht hätte. Eine Verzögerung, bemerkte der Prinz, würde in diesem Fall um so unschicklicher gewesen sein, da der brandenburgische Anwalt Zäuner, gegen den Junker Wenzel von Tronka mit dem trotzigsten Nachdruck verfahre, und bereits auf eine vorläufige Zurückziehung der Rappen, aus den Händen des Abdeckers, behufs ihrer künftigen Wiederherstellung bei dem Gerichtshof angetragen, und auch aller Einwendungen der Gegenpart ungeachtet, auch durchgesetzt habe. Der Kurfürst, indem er die Klingel zog, sagte: »gleichviel! es hätte nichts zu bedeuten!« und nachdem er sich mit gleichgültigen Fragen: »wie es sonst in Dresden stehe? und was in seiner Abwesenheit vorgefallen sei?« zu dem Prinzen zurückgewandt hatte: grüßte er ihn, unfähig seinen innersten Zustand zu verbergen, mit der Hand, und entließ ihn. Er forderte ihm noch an demselben Tage ",185023,186388,0.0,not_cited
"schriftlich, unter dem Vorwande, daß er die Sache, ihrer politischen Wichtigkeit wegen, selbst bearbeiten wolle, die sämtlichen Kohlhaasischen Akten ab; und da ihm der Gedanke, denjenigen zu verderben, von dem er allein über die Geheimnisse des Zettels Auskunft erhalten konnte, unerträglich war: so verfaßte er einen eigenhändigen Brief an den Kaiser",186388,186739,1.75,cited
", ",186739,186741,0.0,not_cited
"worin er ihn auf herzliche und dringende Weise bat, aus wichtigen Gründen, die er ihm vielleicht in kurzer Zeit bestimmter auseinanderlegen würde, die Klage, die der Eibenmayer gegen den Kohlhaas eingereicht, vorläufig bis auf einen weiteren Beschluß, zurücknehmen zu",186741,187008,1.0,cited
 dürfen. ,187008,187017,0.0,not_cited
"Der Kaiser, in einer durch die Staatskanzlei ausgefertigten",187017,187076,1.0,cited
 ,187076,187077,0.0,not_cited
"Note, antwortete ihm: »daß der Wechsel, der plötzlich in seiner Brust vorgegangen zu sein scheine, ihn aufs äußerste befremde;",187077,187203,1.0,cited
" daß der sächsischerseits an ihn erlassene Bericht, ",187203,187255,0.0,not_cited
die Sache des Kohlhaas zu einer Angelegenheit gesamten Heiligen Römischen Reichs gemacht hätte;,187255,187350,1.75,cited
" daß demgemäß er, der Kaiser, als Oberhaupt desselben, sich verpflichtet gesehen hätte, als Ankläger in dieser Sache bei dem Hause Brandenburg aufzutreten; dergestalt, daß da ",187350,187525,0.0,not_cited
"bereits der Hof-Assessor Franz Müller, in der Eigenschaft als Anwalt nach Berlin gegangen wäre, um den Kohlhaas daselbst, wegen Verletzung des öffentlichen Landfriedens, zur Rechenschaft zu ziehen, die Beschwerde nunmehr auf keine Weise zurückgenommen werden könne, und die",187525,187798,1.5714285714285714,cited
 Sache ,187798,187805,0.0,not_cited
"den Gesetzen gemäß, ihren weiteren Fortgang nehmen",187805,187855,1.0,cited
 müsse.« ,187855,187864,0.0,not_cited
Dieser Brief schlug den Kurfürsten völlig nieder;,187864,187913,1.5,cited
" und da, zu seiner äußersten Betrübnis, in einiger Zeit Privatschreiben aus Berlin einliefen, in welchen die Einleitung des Prozesses bei dem Kammergericht gemeldet, und bemerkt ward, daß der Kohlhaas wahrscheinlich, allen Bemühungen des ihm zugeordneten Advokaten ungeachtet, auf dem Schafott enden werde: so beschloß dieser unglückliche Herr noch einen Versuch ",187913,188276,0.0,not_cited
"zu machen, und bat den Kurfürsten von Brandenburg, in einer eigenhändigen Zuschrift, um des Roßhändlers",188276,188379,1.3333333333333333,cited
" Leben. Er schützte vor, ",188379,188404,0.0,not_cited
"daß die Amnestie, die man diesem Manne angelobt, die Vollstreckung eines Todesurteils an demselben, füglicher Weise, nicht",188404,188526,1.5,cited
" zulasse; versicherte ihn, daß es, trotz der scheinbaren Strenge, mit welcher man gegen ihn verfahren, nie seine Absicht gewesen wäre, ihn sterben zu lassen; und beschrieb ihm, wie trostlos er sein würde, wenn der Schutz, den man vorgegeben hätte, ihm von Berlin aus angedeihen lassen zu wollen, zuletzt, in einer unerwarteten Wendung, zu seinem größeren Nachteile ausschlüge, als wenn er in Dresden geblieben, und seine Sache nach sächsischen Gesetzen entschieden worden wäre. Der Kurfürst von Brandenburg, dem in dieser Angabe mancherlei zweideutig und unklar schien, antwortete ihm: »daß der Nachdruck, mit welchem der Anwalt kaiserlicher Majestät verführe, platterdings nicht erlaube, dem Wunsch, den er ihm geäußert, gemäß, ",188526,189255,0.0,not_cited
von der strengen Vorschrift der Gesetze abzuweichen.,189255,189307,2.0,cited
" Er bemerkte, daß die ihm vorgelegte Besorgnis in der Tat zu weit ginge, indem die Beschwerde, wegen ",189307,189408,0.0,not_cited
der dem Kohlhaas in der,189408,189431,1.0,cited
" Amnestie verziehenen Verbrechen ja nicht von ihm, der demselben die Amnestie erteilt, sondern von dem Reichsoberhaupt, das daran auf keine Weise gebunden sei, ",189431,189591,0.0,not_cited
bei dem Kammergericht zu Berlin anhängig,189591,189631,1.0,cited
" gemacht worden wäre. Dabei stellte er ihm vor, wie notwendig bei ",189631,189697,0.0,not_cited
"den fortdauernden Gewalttätigkeiten des Nagelschmidt, die sich sogar schon, mit unerhörter Dreistigkeit, bis aufs brandenburgische Gebiet erstreckten",189697,189846,1.0,cited
", ",189846,189848,0.0,not_cited
die Statuierung eines abschreckenden Beispiels,189848,189894,1.0,cited
" wäre, und bat ihn, ",189894,189914,0.0,not_cited
falls er dies alles nicht berücksichtigen wolle,189914,189961,1.0,cited
", sich an des Kaisers Majestät selbst zu wenden, indem, wenn dem Kohlhaas zu Gunsten ein Machtspruch fallen sollte, dies allein auf eine Erklärung von dieser Seite her geschehen könne.« Der Kurfürst, aus Gram und Ärger über alle diese mißglückten Versuche, verfiel in eine neue Krankheit; und da der Kämmerer ihn an einem Morgen besuchte, zeigte er ihm die Briefe, die er, um dem Kohlhaas das Leben zu fristen, und somit wenigstens Zeit zu gewinnen, des Zettels, den er besäße, habhaft zu werden, an den Wiener und Berliner Hof erlassen. Der Kämmerer warf sich auf Knien vor ihm nieder, und bat ihn, um alles was ihm heilig und teuer sei, ihm zu sagen, was dieser Zettel enthalte? Der Kurfürst sprach, er möchte das Zimmer verriegeln, und sich auf das Bett niedersetzen; und nachdem er seine Hand ergriffen, und mit einem Seufzer an sein Herz gedrückt hatte, begann er folgendergestalt: »Deine Frau hat dir, wie ich höre, schon erzählt, ",189961,190898,0.0,not_cited
daß der Kurfürst von Brandenburg und ich,190898,190938,1.5,cited
", am dritten Tage der Zusammenkunft, die wir in Jüterbock hielten, auf eine Zigeunerin trafen; und da der Kurfürst, aufgeweckt wie er von Natur ist, beschloß, den Ruf dieser abenteuerlichen Frau, von deren Kunst, eben bei der Tafel, auf ungebührliche Weise die Rede gewesen war, durch einen Scherz im Angesicht alles Volks zunichte zu machen: so trat er mit verschränkten Armen vor ihren Tisch, und forderte, der Weissagung wegen, die sie ihm machen sollte, ein Zeichen von ihr, das sich noch heute erproben ließe, vorschützend, daß er sonst nicht, und wäre sie auch die Römische Sibylle selbst, an ihre Worte glauben könne. Die Frau, indem sie uns flüchtig von Kopf zu Fuß maß, sagte: das Zeichen würde sein, daß uns der große, gehörnte Rehbock, den der Sohn des Gärtners im Park erzog, auf dem Markt, worauf wir uns befanden, bevor wir ihn noch verlassen, entgegenkommen würde. Nun mußt du wissen, daß dieser, für die Dresdner Küche bestimmte Rehbock, in einem mit Latten hoch verzäunten Verschlage, den die Eichen des Parks beschatteten, hinter Schloß und Riegel aufbewahrt ward, dergestalt, daß, da überdies anderen kleineren Wildes und Geflügels wegen, der Park überhaupt und obenein der Garten, der zu ihm führte, in sorgfältigem Beschluß gehalten ward, schlechterdings nicht abzusehen war, wie uns das Tier, diesem sonderbaren Vorgeben gemäß, bis auf dem Platz, wo wir standen, entgegenkommen würde; gleichwohl schickte der Kurfürst aus Besorgnis vor einer dahinter steckenden Schelmerei, nach einer kurzen Abrede mit mir, entschlossen, auf unabänderliche Weise, alles was sie noch vorbringen würde, des Spaßes wegen, zuschanden zu machen, ins Schloß, und befahl, daß der Rehbock augenblicklich getötet, und für die Tafel, an einem der nächsten Tage, zubereitet werden solle. Hierauf wandte ",190938,192736,0.0,not_cited
er sich zu der,192736,192750,1.0,cited
" Frau, vor welcher diese Sache laut verhandelt worden war, zurück, und sagte: nun, wohlan! was hast du mir ",192750,192857,0.0,not_cited
für die Zukunft zu,192857,192875,1.0,cited
" entdecken? Die Frau, indem sie in seine Hand sah, sprach: Heil meinem Kurfürsten und Herrn! Deine Gnaden wird lange regieren, das Haus, aus dem du stammst, lange bestehen, und deine Nachkommen groß und herrlich werden und zu Macht gelangen, vor allen Fürsten und Herren der Welt! Der Kurfürst, nach einer Pause, in welcher er die Frau gedankenvoll ansah, sagte halblaut, mit einem Schritte, den er zu mir tat, daß es ihm jetzo fast leid täte, einen Boten abgeschickt zu haben, um die Weissagung ",192875,193371,0.0,not_cited
zunichte zu machen;,193371,193390,1.0,cited
 und ,193390,193395,0.0,not_cited
"während das Geld aus den Händen der Ritter, die ihm folgten, der Frau haufenweis, unter vielem Jubel, in den Schoß regnete, fragte er sie, indem er selbst in die Tasche griff, und ein Goldstück dazulegte",193395,193598,1.0,cited
": ob der Gruß, den sie mir zu eröffnen hätte, auch von so silbernem Klang wäre, als der seinige? Die Frau, nachdem sie einen Kasten, der ihr zur Seite stand, aufgemacht, und das Geld, nach Sorte und Menge, weitläufig und umständlich darin geordnet, und den Kasten wieder verschlossen hatte, schützte ihre Hand vor die Sonne, gleichsam als ob sie ihr lästig wäre, und sah mich an; und da ich die Frage an sie wiederholte, und, auf scherzhafte Weise, während sie meine Hand prüfte, zum Kurfürsten sagte: mir scheint es, hat sie nichts, das eben angenehm wäre, zu verkündigen: so ergriff sie ihre Krücken, hob sich langsam daran vom Schemel empor, und indem sie sich, mit geheimnisvoll vorgehaltenen Händen, dicht zu mir herandrängte, flüsterte sie mir vernehmlich ins Ohr: nein! – So! sagt ich verwirrt, und trat einen Schritt vor der Gestalt zurück, die sich, mit einem Blick, ",193598,194474,0.0,not_cited
"kalt und leblos, wie aus marmornen Augen",194474,194514,1.0,cited
", auf den Schemel, der hinter ihr stand, zurücksetzte: von welcher Seite her droht meinem Hause Gefahr? Die Frau, indem sie eine Kohle und ein Papier zur Hand nahm und ihre Knie kreuzte, fragte: ob sie es mir aufschreiben solle? und da ich, verlegen in der Tat, bloß weil mir, unter den bestehenden Umständen, nichts anders übrigblieb, antworte: ja! das tu! so versetzte sie: ›",194514,194891,0.0,not_cited
"wohlan! dreierlei schreib ich dir auf: den Namen des letzten Regenten deines Hauses, die Jahrszahl, da er sein Reich verlieren, und den Namen dessen, der es, durch die Gewalt der Waffen, an sich reißen wird.",194891,195098,7.083333333333333,cited
"‹ Dies, ",195098,195106,0.0,not_cited
vor den Augen allen Volks,195106,195131,1.0,cited
" abgemacht, ",195131,195143,0.0,not_cited
"erhebt sie sich, verklebt den Zettel mit Lack, den sie in ihrem welken Munde befeuchtet, und drückt einen bleiernen, an ihrem Mittelfinger befindlichen Siegelring",195143,195305,1.0,cited
" darauf. Und da ich den Zettel, neugierig, wie du leicht begreifst, mehr als Worte sagen können, erfassen will, spricht sie: ›mitnichten, Hoheit!‹ und wendet sich und hebt ihrer Krücken eine empor: ›von jenem Mann dort, der, mit dem Federhut, auf der Bank steht, hinter allem Volk, am Kircheneingang, lösest du, wenn es dir beliebt, den Zettel ein!‹ Und damit, ehe ich noch recht begriffen, was sie sagt, auf dem Platz, vor Erstaunen sprachlos, läßt sie mich stehen; und während sie den Kasten, der hinter ihr stand, zusammenschlug, und über den Rücken warf, mischt sie sich, ohne daß ich weiter bemerken konnte, was sie tut, unter den Haufen des uns umringenden Volks. Nun trat, zu meinem in der Tat herzlichen Trost, in ebendiesem Augenblick der Ritter auf, den der Kurfürst ins Schloß geschickt hatte, und meldete ihm, mit lachendem Munde, daß der Rehbock getötet, und durch zwei Jäger, vor seinen Augen, in die Küche geschleppt worden sei. Der Kurfürst, indem er seinen Arm munter in den meinigen legte, in der Absicht, mich von dem Platz hinwegzuführen, sagte: nun, wohlan! so war die Prophezeiung eine alltägliche Gaunerei, und Zeit und Gold, die sie uns gekostet nicht wert! Aber wie groß war unser Erstaunen, da sich, noch während dieser Worte, ein Geschrei rings auf dem Platze erhob, und aller Augen sich einem großen, vom Schloßhof herantrabenden Schlächterhund zuwandten, der in der Küche den Rehbock als gute Beute beim Nacken erfaßt, und das Tier drei Schritte von uns, verfolgt von Knechten und Mägden, auf den Boden fallen ließ: dergestalt, daß in der Tat die Prophezeiung des Weibes, zum Unterpfand alles dessen, was sie vorgebracht, erfüllt, und der Rehbock uns bis auf den Markt, obschon allerdings tot, entgegengekommen war. Der Blitz, der an einem Wintertag vom Himmel fällt, kann nicht vernichtender treffen, als mich dieser Anblick, und meine erste Bemühung, sobald ich der Gesellschaft in der ich mich befand, überhoben, war gleich, den Mann mit dem Federhut, den mir das Weib bezeichnet hatte, auszumitteln; doch keiner meiner Leute, unausgesetzt während drei Tage auf Kundschaft geschickt, war imstande mir auch nur auf die entfernteste Weise Nachricht davon zu geben: und jetzt, Freund Kunz, vor wenig Wochen, in der Meierei zu Dahme, habe ich den Mann mit meinen eigenen Augen gesehn.« – Und damit ließ er die Hand des Kämmerers fahren; und während er sich den Schweiß abtrocknete, sank er wieder auf das Lager zurück. Der Kämmerer, der es für vergebliche Mühe hielt, mit seiner Ansicht von diesem Vorfall die Ansicht, die der Kurfürst davon hatte, zu durchkreuzen und zu berichtigen, bat ihn, doch irgendein Mittel zu versuchen, des Zettels habhaft zu werden, und den Kerl nachher seinem Schicksal zu überlassen; doch der Kurfürst antwortete, daß er platterdings kein Mittel dazu sähe, obschon der Gedanke, ihn entbehren zu müssen, oder wohl gar die Wissenschaft davon mit diesem Menschen untergehen zu sehen, ihn dem Jammer und der Verzweiflung nahe brächte. Auf die Frage des Freundes: ob er denn Versuche gemacht, die Person der Zigeunerin selbst auszuforschen? erwiderte der Kurfürst, daß das Gubernium, auf einen Befehl, den er unter einem falschen Vorwand an dasselbe erlassen, diesem Weibe vergebens, ",195305,198542,0.0,not_cited
bis auf den heutigen Tag,198542,198566,1.0,cited
", in allen Plätzen des Kurfürstentums nachspüre: wobei er, aus Gründen, die er jedoch näher zu entwickeln sich weigerte, überhaupt zweifelte, daß sie in Sachsen auszumitteln sei. Nun traf es sich, daß der Kämmerer, mehrerer beträchtlichen Güter wegen, die seiner Frau aus der Hinterlassenschaft des abgesetzten und bald darauf verstorbenen Erzkanzlers, Grafen Kallheim, in der Neumark zugefallen waren, nach Berlin reisen wollte; dergestalt, daß, da er den Kurfürsten in der Tat liebte, er ihn nach einer kurzen Überlegung ",198566,199089,0.0,not_cited
fragte: ob er ihm,199089,199106,1.0,cited
" in dieser Sache freie Hand lassen wolle? und da dieser, indem er seine Hand herzlich an seine Brust drückte, antwortete: »denke, du seist ich, und schaff mir den Zettel!« so beschleunigte der Kämmerer, nachdem er seine Geschäfte abgegeben, um einige Tage seine Abreise, und fuhr, mit Zurücklassung seiner Frau, bloß von einigen Bedienten begleitet, nach Berlin ab.
Kohlhaas, der inzwischen, wie schon gesagt, in Berlin angekommen, und, auf einen Spezialbefehl des Kurfürsten, in ein ritterliches Gefängnis gebracht worden war, das ihn mit seinen fünf Kindern, so bequem als es sich tun ließ, empfing, war gleich nach Erscheinung des kaiserlichen Anwalts aus Wien, auf den Grund wegen Verletzung des öffentlichen, kaiserlichen Landfriedens, vor den Schranken des Kammergerichts zur Rechenschaft gezogen worden; und ob er schon in seiner Verantwortung einwandte, ",199106,199968,0.0,not_cited
"daß er wegen seines bewaffneten Einfalls in Sachsen, und der dabei verübten Gewalttätigkeiten, kraft des mit dem Kurfürsten von Sachsen zu Lützen abgeschlossenen Vergleichs, nicht belangt werden könne",199968,200168,1.7142857142857142,cited
": so erfuhr er doch, zu seiner Belehrung, daß des Kaisers Majestät, deren Anwalt hier die Beschwerde führe, darauf keine Rücksicht nehmen könne: ließ sich auch sehr bald, ",200168,200339,0.0,not_cited
"da man ihm die Sache auseinandersetzte und erklärte, wie ihm dagegen von Dresden her, in seiner Sache gegen den Junker Wenzel von Tronka, völlige Genugtuung widerfahren werde, die Sache gefallen.",200339,200534,1.8,cited
" Demnach traf es sich, daß grade am Tage der Ankunft des Kämmerers, das Gesetz über ihn sprach, und er verurteilt ward mit dem Schwerte ",200534,200670,0.0,not_cited
vom Leben zum Tode gebracht zu werden;,200670,200708,1.0,cited
" ein Urteil, an dessen Vollstreckung gleichwohl, bei der verwickelten Lage der Dinge, seiner Milde ungeachtet, niemand glaubte, ja, das die ganze Stadt, bei dem Wohlwollen das der Kurfürst für den Kohlhaas trug, unfehlbar durch ein Machtwort desselben, in eine bloße, vielleicht beschwerliche und langwierige Gefängnisstrafe verwandelt zu sehen hoffte. Der Kämmerer, der gleichwohl einsah, daß keine Zeit zu verlieren sein möchte, falls der Auftrag, den ihm sein Herr gegeben, in Erfüllung gehen sollte, fing sein Geschäft damit an, sich dem Kohlhaas, am Morgen eines Tages, da derselbe in harmloser Betrachtung der Vorübergehenden, am Fenster seines Gefängnisses stand, in seiner gewöhnlichen Hoftracht, genau und umständlich zu zeigen; und da er, aus einer plötzlichen Bewegung seines Kopfes, schloß, daß der Roßhändler ihn bemerkt hatte, und besonders, mit großem Vergnügen, einen unwillkürlichen Griff desselben mit der Hand auf die Gegend der Brust, wo die Kapsel lag, wahrnahm: so hielt er das, was in der Seele desselben in diesem Augenblick vorgegangen war, für eine hinlängliche Vorbereitung, um in dem Versuch, des Zettels habhaft zu werden, einen Schritt weiter vorzurücken. Er bestellte ein altes, auf Krücken herumwandelndes Trödelweib zu sich, das er in den Straßen von Berlin, unter einem Troß andern, mit Lumpen handelnden Gesindels bemerkt hatte, und das ihm, dem Alter und der Tracht nach, ziemlich mit dem, das ihm der Kurfürst beschrieben hatte, übereinzustimmen schien; und in der Voraussetzung, der Kohlhaas werde sich die Züge derjenigen, die ihm in einer flüchtigen Erscheinung den Zettel überreicht hatte, nicht eben tief eingeprägt haben, beschloß er, ",200708,202386,0.0,not_cited
"das gedachte Weib statt ihrer unterzuschieben, und bei Kohlhaas, wenn es sich tun ließe, die Rolle, als ob sie die Zigeunerin wäre, spielen zu lassen.",202386,202536,1.8,cited
" Demgemäß, um sie dazu in Stand zu setzen, unterrichtete er sie umständlich von allem, was zwischen dem Kurfürsten und der gedachten Zigeunerin in Jüterbock vorgefallen war, wobei er, weil er nicht wußte, wie weit das Weib in ihren Eröffnungen gegen den Kohlhaas gegangen war, nicht vergaß, ihr besonders die drei geheimnisvollen, in dem Zettel enthaltenen Artikel einzuschärfen; und nachdem er ihr auseinandergesetzt hatte, was sie, auf abgerissene und unverständliche Weise, fallen lassen müsse, gewisser Anstalten wegen, die man getroffen, sei es durch List oder durch Gewalt, des Zettels, der dem sächsischen Hofe von der äußersten Wichtigkeit sei, habhaft zu werden, trug er ihr auf, dem Kohlhaas den Zettel, unter dem Vorwand, daß derselbe bei ",202536,203286,0.0,not_cited
ihm nicht mehr sicher sei,203286,203311,1.0,cited
", zur Aufbewahrung während einiger verhängnisvollen Tage, abzufordern. Das Trödelweib übernahm auch sogleich gegen die Verheißung einer beträchtlichen Belohnung, wovon der Kämmerer ihr auf ihre Forderung einen Teil im voraus bezahlen mußte, die Ausführung des besagten Geschäfts; und da die Mutter des bei Mühlberg gefallenen Knechts Herse den Kohlhaas, mit Erlaubnis der Regierung, zuweilen besuchte, diese Frau ihr aber seit einigen Monden her, bekannt war: so gelang es ihr, an einem der nächsten Tage, vermittelst einer kleinen Gabe an den Kerkermeister, sich bei dem Roßkamm Eingang zu verschaffen. – ",203311,203917,0.0,not_cited
